filename,line_num,timestamp,comment
"
02_11_newclan_merged.cha,55757,42760900_42764110,"%xcom:	begin skip: car ride
"
02_11_newclan_merged.cha,56123,43006640_43007820,"%xcom:	end skip: car ride
"
02_11_newclan_merged.cha,56777,43357060_43358220,"%xcom:	https://www.youtube.com/watch?v=48Q4Ss52S7k
"
02_11_newclan_merged.cha,56884,43416280_43417280,"%xcom:	A lot of rustling here, I don't think the baby is attending to the
"
02_11_newclan_merged.cha,57613,43793170_43794190,"%xcom:	begin personal information: place
"
02_11_newclan_merged.cha,57625,43798780_43800150,"%xcom:	end personal information: place
"
02_11_newclan_merged.cha,57730,43852060_43853980,"%xcom:	begin personal information: shopping places
"
02_11_newclan_merged.cha,57764,43872030_43875780,"%xcom:	end personal information: shopping places
"
02_11_newclan_merged.cha,57913,43949470_43959990,"%xcom:	begin bathtime: baby is in the bath with the sister but the vest is
"
02_11_newclan_merged.cha,58584,44446040_44447520,"%xcom:	begin skip: no one talking to the baby
"
02_11_newclan_merged.cha,59119,44737860_44739030,"%xcom:	end skip: no one talking to baby
"
02_11_newclan_merged.cha,59487,44998350_45005570,"%xcom:	subregion 5 of 5 ends at 45000000 -- previous timestamp adjusted: was 45005570
"
02_11_newclan_merged.cha,59889,45257240_45257467,"%xcom:	silence 2 of 2 starts at 45257467.591 -- previous timestamp adjusted: was 45259780
"
02_11_newclan_merged.cha,73544,57594880_57599990,"%xcom:	silence 2 of 2 ends at 57600140.0 -- previous timestamp adjusted: was 57599990
"
02_11_newclan_merged.cha,73546,57594880_57599990,"%xcom:	silence 2 of 2 ends at 57600140.0 -- previous timestamp adjusted: was 57599990
"
02_11_newclan_merged.cha,73548,57594880_57599990,"%xcom:	silence 2 of 2 ends at 57600140.0 -- previous timestamp adjusted: was 57599990
"
02_13_coderJH_final.cha,1717,899910_901020,"%com:	subregion 1 of 5 starts at 900000 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,1961,1031490_1032099,"%com:	child phonology
"
02_13_coderJH_final.cha,1976,1034609_1035650,"%com:	child phonology
"
02_13_coderJH_final.cha,4856,2660670_2661730,"%com:	child's first word
"
02_13_coderJH_final.cha,4857,2660670_2661730,"%xcom:	child phonology
"
02_13_coderJH_final.cha,4889,2675510_2676630,"%xcom:	child's first word: vroom
"
02_13_coderJH_final.cha,6622,3613910_3615120,"%com:	book title
"
02_13_coderJH_final.cha,8256,4499930_4500740,"%com:	subregion 1 of 5 ends at 4500000 -- previous timestamp adjusted: was
"
02_13_coderJH_final.cha,8814,4799240_4800500,"%com:	subregion 2 of 5 starts at 4800000 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,13560,7113150_7115350,"%com:	paper ring chain counting down to sister's birthday
"
02_13_coderJH_final.cha,16027,8397010_8402740,"%xcom:	subregion 2 of 5 ends at 8400000 -- previous timestamp adjusted: was
"
02_13_coderJH_final.cha,16079,8492910_8498360,"%com:	silence 1 of 4 starts at 8493060.0 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,16634,9244920_9245720,"%xcom:	silence 1 of 4 ends at 9245640.0 -- previous timestamp adjusted: was
"
02_13_coderJH_final.cha,17012,9550160_9595710,"%com:	silence 2 of 4 starts at 9570208.269 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,17060,9832160_9866230,"%com:	silence 2 of 4 ends at 9845083.865 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,17771,10199920_10203000,"%com:	subregion 3 of 5 starts at 10200000 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,17773,10199920_10203000,"%xcom:	begin skip: baby watching TV alone
"
02_13_coderJH_final.cha,18590,10727850_10729250,"%com:	end skip
"
02_13_coderJH_final.cha,18611,10738860_10740080,"%xcom:	Daniel Tiger tv show
"
02_13_coderJH_final.cha,19111,11059430_11060010,"%xcom:	refers to Lollipop Farms
"
02_13_coderJH_final.cha,22534,13779490_13849390,"%com:	subregion 3 of 5 ends at 13800000 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,33888,22474130_22493830,"%com:	silence 3 of 4 starts at 22488048.802 -- previous timestamp
"
02_13_coderJH_final.cha,34658,30757790_30758790,"%xcom:	silence 3 of 4 ends at 30757870.0 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,37151,33599280_33600280,"%com:	subregion 4 of 5 starts at 33600000 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,43321,36963450_36964020,"%xcom:	chid phonology
"
02_13_coderJH_final.cha,43502,37083240_37085300,"%com:	child phonology
"
02_13_coderJH_final.cha,43697,37199650_37200600,"%com:	subregion 4 of 5 ends at 37200000 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,45119,38099450_38100620,"%com:	subregion 5 of 5 starts at 38100000 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,45121,38099450_38100620,"%xcom:	begin about 9 minutes of make up time
"
02_13_coderJH_final.cha,45699,38632150_38638510,"%com:	end make up time
"
02_13_coderJH_final.cha,50919,41699920_41764300,"%xcom:	subregion 5 of 5 ends at 41700000 -- previous timestamp adjusted:
"
02_13_coderJH_final.cha,50942,41774890_42073280,"%com:	silence 4 of 4 starts at 41823090.762 -- previous timestamp
"
02_13_coderJH_final.cha,51062,44789050_44789990,"%com:	silence 4 of 4 ends at 44789330.0 -- previous timestamp adjusted:
"
02_07_newclan_merged.cha,117,61880_64440,"%xcom:	%xdb:	average_dB=""-32.42"" peak_dB=""-14.25""
"
02_07_newclan_merged.cha,10044,6330050_6330078,"%xcom:	silence 1 of 7 ends at 6330078.125 -- previous timestamp adjusted:
"
02_07_newclan_merged.cha,10408,6711160_6712540,"%xcom:	name of teddy bear
"
02_07_newclan_merged.cha,10429,6721040_6722040,"%xcom:	same bear
"
02_07_newclan_merged.cha,12176,7610440_7613320,"%xcom:	referring to Silas but talking to Tessa
"
02_07_newclan_merged.cha,12684,7848340_7850770,"%xcom:	junkies referring to boogers
"
02_07_newclan_merged.cha,51108,38664240_38665240,"%xcom:	http://www.amazon.com/Sesame-Beginnings-Book-Series-Nighty-Night/dp/B00PZ61AEE
"
02_07_newclan_merged.cha,51110,38664240_38665240,"%xcom:	http://www.amazon.com/Sesame-Beginnings-Book-Series-Nighty-Night/dp/B00PZ61AEE
"
02_07_newclan_merged.cha,51112,38664240_38665240,"%xcom:	http://www.amazon.com/Sesame-Beginnings-Book-Series-Nighty-Night/dp/B00PZ61AEE
"
02_09_newclan_merged.cha,5283,2741050_2742000,"%xcom:	subregion 1 of 5 starts at 2742000.0 -- previous timestamp adjusted:
"
02_09_newclan_merged.cha,7224,3757750_3758710,"%xcom:	book title
"
02_09_newclan_merged.cha,7283,3785950_3786560,"%xcom:	book is read here: https://www.youtube.com/watch?v=xdIUnSC-uPs
"
02_09_newclan_merged.cha,10414,5450300_5451150,"%xcom:	going down for nap
"
02_09_newclan_merged.cha,10839,5729900_5730980,"%xcom:	read here https://www.youtube.com/watch?v=huFdopwKPHY
"
02_09_newclan_merged.cha,11610,6319060_6342000,"%xcom:	subregion 1 of 5 ends at 6342000.0 -- previous timestamp adjusted:
"
02_09_newclan_merged.cha,11634,6428240_6428350,"%xcom:	silence 1 of 3 starts at 6428350.0 -- previous timestamp adjusted: was 6429050
"
02_09_newclan_merged.cha,12089,8932860_8933810,"%xcom:	silence 1 of 3 ends at 8933810.0 -- previous timestamp adjusted: was 8933910
"
02_09_newclan_merged.cha,19881,14136420_14142000,"%xcom:	subregion 2 of 5 starts at 14142000.0 -- previous timestamp adjusted:
"
02_09_newclan_merged.cha,20072,14268030_14269480,"%xcom:	begin personal information; friend's family info
"
02_09_newclan_merged.cha,20122,14303690_14307990,"%xcom:	end personal information; friend's family info
"
02_09_newclan_merged.cha,23034,15829280_15831660,"%xcom:	begin personal info; name of other friend's workplace
"
02_09_newclan_merged.cha,23052,15838350_15839350,"%xcom:	end personal info; name of other friend's workplace
"
02_09_newclan_merged.cha,23284,15966160_15967620,"%xcom:	begin personal info; mention acquaintance first and last name
"
02_09_newclan_merged.cha,23301,15972640_15974160,"%xcom:	end personal info; mention acquaintance first and last name
"
02_09_newclan_merged.cha,23393,16036490_16038010,"%xcom:	begin personal info; first and last names
"
02_09_newclan_merged.cha,23464,16072140_16075120,"%xcom:	end personal info; first and last names
"
02_09_newclan_merged.cha,24118,16409820_16410420,"%xcom:	begin personal info; first and last names
"
02_09_newclan_merged.cha,24156,16431380_16432990,"%xcom:	end personal info; first and last names
"
02_09_newclan_merged.cha,25027,16919710_16921680,"%xcom:	piano's sound is being discussed though not clear if baby can see it
"
02_09_newclan_merged.cha,26510,17741170_17742000,"%xcom:	subregion 2 of 5 ends at 17742000.0 -- previous timestamp adjusted:
"
02_09_newclan_merged.cha,30018,20141710_20142000,"%xcom:	subregion 3 of 5 --skip this one unless there's something wrong with
"
02_09_newclan_merged.cha,30021,20141710_20142000,"%xcom:	extra section begin
"
02_09_newclan_merged.cha,32550,21518350_21521020,"%xcom:	extra section end
"
02_09_newclan_merged.cha,36401,23485030_23485940,"%xcom:	silence 2 of 3 starts at 23485940.0 -- previous timestamp adjusted: was 23486150
"
02_09_newclan_merged.cha,36600,23738960_23742000,"%xcom:	subregion 3 of 5--skip this one unless there's a problem with the
"
02_09_newclan_merged.cha,46567,31259080_31259350,"%xcom:	silence 2 of 3 ends at 31259350.0 -- previous timestamp adjusted: was 31260050
"
02_09_newclan_merged.cha,49777,33041770_33042000,"%xcom:	subregion 4 of 5 starts at 33042000.0 -- previous timestamp adjusted:
"
02_09_newclan_merged.cha,55756,36204470_36205360,"%xcom:	get in the car around here
"
02_09_newclan_merged.cha,56570,36640110_36641730,"%xcom:	during last section of subregion, baby is in car and not being
"
02_09_newclan_merged.cha,56574,36641730_36642000,"%xcom:	subregion 4 of 5 ends at 36642000.0 -- previous timestamp adjusted:
"
02_09_newclan_merged.cha,58898,37839120_37842000,"%xcom:	subregion 5 of 5 starts at 37842000.0 -- previous timestamp adjusted:
"
02_09_newclan_merged.cha,59934,38408260_38409410,"%xcom:	mom enters room, no talking to baby except imitating his sounds in
"
02_09_newclan_merged.cha,61687,39379170_39379250,"%xcom:	this is the first direct interaction to baby in this subregion
"
02_09_newclan_merged.cha,65161,41439760_41442000,"%xcom:	subregion 5 of 5 ends at 41442000.0 -- previous timestamp adjusted:
"
02_09_newclan_merged.cha,67405,42812180_42813170,"%xcom:	silence 3 of 3 starts at 42813170.0 -- previous timestamp adjusted: was 42813180
"
02_09_newclan_merged.cha,68830,57591780_57599990,"%xcom:	silence 3 of 3 ends at 57600140.0 -- previous timestamp adjusted: was 57599990
"
02_09_newclan_merged.cha,68832,57591780_57599990,"%xcom:	silence 3 of 3 ends at 57600140.0 -- previous timestamp adjusted: was 57599990
"
02_09_newclan_merged.cha,68834,57591780_57599990,"%xcom:	silence 3 of 3 ends at 57600140.0 -- previous timestamp adjusted: was 57599990
"
02_12_coderHW_final.cha,619,299900_301120,"%com:	subregion 1 of 5 starts at 300000 -- previous timestamp adjusted: was
"
02_12_coderHW_final.cha,4213,2106840_2108440,"%xcom:	baby not paying attention to book so not coding it, mom reading to
"
02_12_coderHW_final.cha,7199,3690580_3707000,"%com:	silence 1 of 6 starts at 3701690.0 -- previous timestamp adjusted:
"
02_12_coderHW_final.cha,7249,3897900_3907950,"%com:	subregion 1 of 5 ends at 3900000 -- previous timestamp adjusted: was
"
02_12_coderHW_final.cha,9143,10411760_10414800,"%xcom:	silence 1 of 6 ends at 10412121.6 -- previous timestamp adjusted: was
"
02_12_coderHW_final.cha,10301,11099710_11100870,"%com:	subregion 2 of 5 starts at 11100000 -- previous timestamp adjusted:
"
02_12_coderHW_final.cha,15993,14088400_14089980,"%xcom:	BC STOP HERE
"
02_12_coderHW_final.cha,16350,14320610_14321870,"%xcom:	begin personal information: last name
"
02_12_coderHW_final.cha,16387,14347340_14347950,"%xcom:	end personal information
"
02_12_coderHW_final.cha,17004,14699390_14701440,"%com:	subregion 2 of 5 ends at 14700000 -- previous timestamp adjusted: was 14701440
"
02_12_coderHW_final.cha,17007,14701440_14702300,"%com:	subregion 3 of 5 starts at 14700000 -- previous timestamp adjusted: was 14702300
"
02_12_coderHW_final.cha,18844,15604670_15605440,"%xcom:	book title
"
02_12_coderHW_final.cha,20647,16501919_16502970,"%xcom:	talking to researchers:)
"
02_12_coderHW_final.cha,24025,18288520_18308220,"%com:	subregion 3 of 5 ends at 18300000 -- previous timestamp adjusted: was 18308220
"
02_12_coderHW_final.cha,25265,20235430_20240880,"%com:	silence 2 of 6 starts at 20238034.793 -- previous timestamp adjusted:
"
02_12_coderHW_final.cha,25813,24586530_24606230,"%com:	subregion 4 of 5 starts at 24600000 -- previous timestamp adjusted: was 24606230 - lowest ranked region; [contains silent region: [20238034.793, 26026700.0] ]
"
02_12_coderHW_final.cha,26045,26026500_26027130,"%com:	silence 2 of 6 ends at 26026700.0 -- previous timestamp adjusted: was
"
02_12_coderHW_final.cha,26047,26026500_26027130,"%xcom:	begin extra region
"
02_12_coderHW_final.cha,26205,26166560_26168590,"%xcom:	end extra region
"
02_12_coderHW_final.cha,29388,28051650_28427130,"%com:	silence 3 of 6 starts at 28056366.196 -- previous timestamp adjusted: was 28427130
"
02_12_coderHW_final.cha,29391,28427130_28427740,"%com:	subregion 4 of 5 ends at 28200000 -- previous timestamp adjusted: was 28427740 - lowest ranked region; [contains silent region: [28056366.196, 33829719.433] ]
"
02_12_coderHW_final.cha,29462,33742100_33831860,"%com:	silence 3 of 6 ends at 33829719.433 -- previous timestamp adjusted: was 33831860
"
02_12_coderHW_final.cha,29463,33742100_33831860,"%xcom:	begin extra region
"
02_12_coderHW_final.cha,31284,34928040_34929710,"%xcom:	end extra region
"
02_12_coderHW_final.cha,32103,35398900_35400030,"%com:	subregion 5 of 5 starts at 35400000 -- previous timestamp adjusted: was 35400030 [contains silent region: [37936476.133, 38293390.624] ]
"
02_12_coderHW_final.cha,35039,36915970_36918240,"%xcom:	begin skip
"
02_12_coderHW_final.cha,37013,37930340_38072870,"%com:	silence 4 of 6 starts at 37936476.133 -- previous timestamp adjusted: was 38072870
"
02_12_coderHW_final.cha,37138,38292940_38295350,"%com:	silence 4 of 6 ends at 38293390.624 -- previous timestamp adjusted: was 38295350
"
02_12_coderHW_final.cha,37139,38292940_38295350,"%xcom:	end skip
"
02_12_coderHW_final.cha,37701,38580950_38581770,"%xcom:	begin personal information: argument
"
02_12_coderHW_final.cha,37759,38614260_38614860,"%com:	end personal information
"
02_12_coderHW_final.cha,38503,38999250_39000250,"%com:	subregion 5 of 5 ends at 39000000 -- previous timestamp adjusted: was 39000250
"
02_12_coderHW_final.cha,38943,39524260_39567410,"%com:	silence 5 of 6 starts at 39566240.0 -- previous timestamp adjusted: was 39567410
"
02_12_coderHW_final.cha,39048,40802510_40803860,"%com:	silence 5 of 6 ends at 40802840.0 -- previous timestamp adjusted: was 40803860
"
02_12_coderHW_final.cha,39317,41136920_41149260,"%com:	silence 6 of 6 starts at 41148940.0 -- previous timestamp adjusted: was 41149260
"
02_12_coderHW_final.cha,40284,53912930_53922920,"%com:	silence 6 of 6 ends at 53916613.135 -- previous timestamp adjusted: was 53922920
"
02_06_newclan_merged.cha,766,509300_510880,"%xcom:	pretty sure she is saying something in these next few lines but I
"
02_06_newclan_merged.cha,3935,2260570_2260800,"%xcom:	silence 1 of 6 ends at 2260800.0 -- previous timestamp adjusted: was 2261530
"
02_06_newclan_merged.cha,10130,5729030_5729830,"%xcom:	begin_skip car ride is starting
"
02_06_newclan_merged.cha,10236,5782260_5783420,"%xcom:	begin car ride
"
02_06_newclan_merged.cha,10994,6296710_6297880,"%xcom:	end_skip car ride is over
"
02_06_newclan_merged.cha,11668,6752280_6753310,"%xcom:	begin personal information
"
02_06_newclan_merged.cha,15740,10634960_10641410,"%xcom:	end personal information
"
02_06_newclan_merged.cha,15808,10681520_10685490,"%xcom:	begin personal information
"
02_06_newclan_merged.cha,15905,10743550_10744660,"%xcom:	end personal information
"
02_06_newclan_merged.cha,16072,10902410_10914270,"%xcom:	begin personal information
"
02_06_newclan_merged.cha,17088,11436330_11437140,"%xcom:	end personal information
"
02_06_newclan_merged.cha,17745,11784190_11784650,"%xcom:	end personal information
"
02_06_newclan_merged.cha,17900,11875240_11876280,"%xcom:	begin personal information
"
02_06_newclan_merged.cha,18616,12245800_12247230,"%xcom:	begin personal information
"
02_06_newclan_merged.cha,18659,12270850_12271670,"%xcom:	end personal information
"
02_06_newclan_merged.cha,18668,12273560_12276940,"%xcom:	begin personal information
"
02_06_newclan_merged.cha,18691,12292050_12301520,"%xcom:	end personal information
"
02_06_newclan_merged.cha,19334,12667970_12668180,"%xcom:	begin_skip car ride about to begin
"
02_06_newclan_merged.cha,19887,13273130_13273770,"%xcom:	car ride is over, going upstairs for nap
"
02_06_newclan_merged.cha,19957,13333490_13335040,"%xcom:	end car ride
"
02_06_newclan_merged.cha,20388,13610530_13611540,"%xcom:	end_skip baby woke up, crying, diaper change
"
02_06_newclan_merged.cha,20640,13733240_13734080,"%xcom:	silence 2 of 6 starts at 13734080.0 -- previous timestamp adjusted: was 13734250
"
02_06_newclan_merged.cha,22487,17665800_17667440,"%xcom:	silence 2 of 6 ends at 17667440.0 -- previous timestamp adjusted: was 17668110
"
02_06_newclan_merged.cha,22785,17843070_17843870,"%xcom:	not sure if she starts breastfeeding him at this point or if he is
"
02_06_newclan_merged.cha,23185,18087110_18088530,"%xcom:	I think he is looking at a new book now so I didn't include the next
"
02_06_newclan_merged.cha,24283,18825280_18825550,"%xcom:	silence 3 of 6 starts at 18825550.0 -- previous timestamp adjusted: was 18826140
"
02_06_newclan_merged.cha,25652,20506440_20506620,"%xcom:	silence 3 of 6 ends at 20506620.0 -- previous timestamp adjusted: was 20508090
"
02_06_newclan_merged.cha,27174,21806820_21807580,"%xcom:	silence 4 of 6 ends at 21807580.0 -- previous timestamp adjusted: was 21807740
"
02_06_newclan_merged.cha,38294,28150210_28151020,"%xcom:	begin personal information
"
02_06_newclan_merged.cha,38303,28155150_28156640,"%xcom:	end personal information
"
02_06_newclan_merged.cha,38342,28176150_28177630,"%xcom:	begin personal information
"
02_06_newclan_merged.cha,38361,28186490_28187980,"%xcom:	end personal information
"
02_06_newclan_merged.cha,38385,28199180_28202500,"%xcom:	begin personal information
