file,linenum,timestamp,comment
02_08_newclan_merged.cha,4934,2833750_2834750,"%xcom:	begin personal information: name of town library
"
22_06_newclan_merged.cha,54240,44226090_44227810,"%xcom:	begin personal info: last name
"
22_06_newclan_merged.cha,54246,44227810_44249410,"%xcom:	end personal info: last name
"
22_06_newclan_merged.cha,54706,44954660_44955540,"%xcom:	begin personal info: full name
"
22_06_newclan_merged.cha,54712,44958500_44959620,"%xcom:	end personal info: full name
"
22_06_newclan_merged.cha,54830,45034390_45035200,"%xcom:	begin personal info: child's name, teacher's name
"
22_06_newclan_merged.cha,54866,45074440_45075540,"%xcom:	end personal info: child's name, teacher's name
"
22_06_newclan_merged.cha,55040,45219620_45222080,"%xcom:	begin personal info: full names
"
22_06_newclan_merged.cha,55046,45225990_45227120,"%xcom:	end personal info
"
22_06_newclan_merged.cha,55081,45253560_45254750,"%xcom:	begin personal info: full names
"
22_06_newclan_merged.cha,55087,45254750_45278090,"%xcom:	end personal info: full names
"
22_06_newclan_merged.cha,55122,45311500_45313240,"%xcom:	begin personal info: full names
"
22_06_newclan_merged.cha,55130,45314310_45321050,"%xcom:	end personal info: full names
"
22_06_newclan_merged.cha,55240,45411220_45412300,"%xcom:	begin personal info: full name
"
22_06_newclan_merged.cha,55243,45412300_45413630,"%xcom:	end personal info: full name
"
22_06_newclan_merged.cha,55406,45550280_45551280,"%xcom:	begin personal info: pastor's last name
"
22_06_newclan_merged.cha,55412,45551280_45553370,"%xcom:	end personal info: pastor's last name
"
22_06_newclan_merged.cha,55732,46212120_46213340,"%xcom:	begin personal info: full name
"
22_06_newclan_merged.cha,55742,46226370_46227460,"%xcom:	end personal info: full name
"
22_06_newclan_merged.cha,55923,47673850_47674850,"%xcom:	begin personal info: last name
"
22_06_newclan_merged.cha,55929,47674850_47684340,"%xcom:	end personal info: last name
"
22_06_newclan_merged.cha,55948,47697670_47698670,"%xcom:	begin personal info: full name
"
22_06_newclan_merged.cha,55958,47715940_47716940,"%xcom:	end personal info
"
22_06_newclan_merged.cha,56455,48451060_48452060,"%xcom:	begin personal info: last name
"
22_06_newclan_merged.cha,56462,48460610_48461210,"%xcom:	end personal info
"
22_06_newclan_merged.cha,56887,49021590_49023190,"%xcom:	begin personal info: full name
"
22_06_newclan_merged.cha,56893,49023190_49055000,"%xcom:	end personal info: full name
"
22_06_newclan_merged.cha,57656,50522180_50522980,"%xcom:	begin personal info: full name
"
22_06_newclan_merged.cha,57666,50526000_50527590,"%xcom:	end personal info
"
22_12_coderSM_final.cha,10986,7033180_7034470,"%xcom:	begin personal information: last name
"
22_12_coderSM_final.cha,10993,7035480_7037010,"%xcom:	end personal information: last name
"
22_12_coderSM_final.cha,49898,41275540_41277820,"%com:	begin personal information: medical
"
22_12_coderSM_final.cha,50001,41344160_41346130,"%xcom:	end personal information: medical
"
22_12_coderSM_final.cha,50030,41363220_41364170,"%xcom:	begin personal information: medical
"
22_12_coderSM_final.cha,50050,41376150_41377160,"%xcom:	end personal information: medical
"
22_12_coderSM_final.cha,50074,41387310_41388440,"%xcom:	begin personal information: medical
"
22_12_coderSM_final.cha,50198,41461220_41462170,"%xcom:	end personal information: medical
"
22_08_coderHW_final.cha,31879,29829760_29830580,"%com:	begin personal information: medical info
"
22_08_coderHW_final.cha,31887,29832320_29833320,"%xcom:	end personal information
"
27_08_coderSM_final.cha,5484,14188140_14189580,"%xcom:	begin personal information: medical
"
27_08_coderSM_final.cha,5527,14209930_14210750,"%com:	end personal information: medical
"
27_08_coderSM_final.cha,7468,15352730_15353540,"%com:	begin personal information: medical
"
27_08_coderSM_final.cha,7561,15434330_15436130,"%com:	end personal information: medical
"
27_08_coderSM_final.cha,8025,15701620_15704290,"%xcom:	begin personal information: medical
"
27_08_coderSM_final.cha,8047,15713380_15714190,"%com:	end personal information: medical
"
27_08_coderSM_final.cha,8261,15837480_15838100,"%com:	begin personal information: medical
"
27_08_coderSM_final.cha,8344,15879180_15880380,"%xcom:	end personal information: medical
"
27_08_coderSM_final.cha,8374,15894720_15895560,"%com:	begin personal information: medical
"
27_08_coderSM_final.cha,8429,15921970_15923120,"%xcom:	end personal information: medical
"
27_08_coderSM_final.cha,8729,16105240_16106050,"%com:	begin personal information: date of birth
"
27_08_coderSM_final.cha,8737,16107370_16108190,"%com:	end personal information: date of birth
"
27_08_coderSM_final.cha,42570,47377820_47381760,"%xcom:	begin personal information
"
27_08_coderSM_final.cha,42574,47381760_47384110,"%com:	end personal informaion
"
27_12_coderJH_final.cha,31587,20115940_20116740,"%xcom:	begin personal information: full name
"
27_12_coderJH_final.cha,31590,20116740_20117750,"%xcom:	end personal information
"
27_07_newclan_merged.cha,11049,16329260_16330960,"%xcom:	end personal information
"
27_07_newclan_merged.cha,61789,51454890_51456270,"%xcom:	begin personal information: full address
"
27_07_newclan_merged.cha,61806,51469430_51470690,"%xcom:	end personal information: full address
"
27_09_coderSA_final.cha,52089,44020880_44022300,"%com:	begin personal information: medical information
"
27_09_coderSA_final.cha,52123,44040880_44041510,"%xcom:	end personal information
"
03_06_newclan_merged.cha,36702,28608470_28611090,"%xcom:	beginning of a personal phone conversation with spouse
"
03_06_newclan_merged.cha,37947,29256910_29258710,"%xcom:	end personal conversation with spouse; no talk to infant during convo
"
03_06_newclan_merged.cha,50779,37167250_37168460,"%xcom:	begin potentially personal info (conversation between MOT and FAT)
"
03_06_newclan_merged.cha,50900,37239910_37241390,"%xcom:	end personal info (convo between MOT and FAT)
"
03_06_newclan_merged.cha,52398,37997280_38000130,"%xcom:	end personal convo between MOT and FAT
"
03_15_coderSD_final.cha,7437,3840590_3841190,"%com:	begin personal information: full name
"
03_15_coderSD_final.cha,7441,3841190_3843020,"%xcom:	end personal information
"
03_15_coderSD_final.cha,14678,7606030_7606870,"%com:	begin personal information: locations
"
03_15_coderSD_final.cha,14687,7609990_7615380,"%xcom:	end personal information
"
03_15_coderSD_final.cha,14718,7635900_7636900,"%xcom:	begin personal information: locations
"
03_15_coderSD_final.cha,14727,7643600_7644600,"%xcom:	end personal information
"
03_17_coderTE_final.cha,57941,41969780_41969870,"%xcom:	personal information: talking to neighbors
"
03_17_coderTE_final.cha,58036,42013070_42014350,"%com:	end personal information
"
03_17_coderTE_final.cha,58896,42498410_42506010,"%xcom:	personal information: [audio]: last name
"
03_17_coderTE_final.cha,58905,42506010_42511400,"%xcom:	end personal information
"
03_14_coderHW_final.cha,6077,3311140_3313160,"%com:	begin personal information: full name
"
03_14_coderHW_final.cha,6079,3313160_3317520,"%com:	fend personal information: full name
"
03_07_newclan_merged.cha,24949,16514460_16515830,"%xcom:	begin personal info
"
03_07_newclan_merged.cha,24972,16529240_16530040,"%xcom:	end personal info
"
03_07_newclan_merged.cha,26366,17277030_17278120,"%xcom:	begin personal information
"
03_07_newclan_merged.cha,26420,17302680_17303490,"%xcom:	end personal info
"
45_08_coderSA_final.cha,12212,11253580_11254580,"%xcom:	personal information begins: phone number
"
45_08_coderSA_final.cha,12248,11267470_11268710,"%xcom:	end personal information
"
45_08_coderSA_final.cha,12289,11286790_11287590,"%com:	personal information: phone number
"
45_08_coderSA_final.cha,12303,11293830_11296200,"%xcom:	end personal information
"
45_08_coderSA_final.cha,12329,11307290_11310290,"%com:	personal information starts: last name
"
45_08_coderSA_final.cha,12353,11319450_11320500,"%com:	personal information ends
"
45_08_coderSA_final.cha,12381,11331170_11332170,"%xcom:	personal information starts: last name
"
45_08_coderSA_final.cha,12400,11336370_11337250,"%com:	personal information ends
"
45_08_coderSA_final.cha,12441,11354770_11355630,"%com:	personal information starts: phone number
"
45_08_coderSA_final.cha,12485,11375640_11376500,"%com:	personal information ends
"
45_08_coderSA_final.cha,12493,11379880_11382830,"%xcom:	stopped coding personal information due to this being a skip
"
45_08_coderSA_final.cha,34694,31933840_31934680,"%com:	personal information: full name
"
45_08_coderSA_final.cha,34700,31935910_31936710,"%com:	end personal information
"
45_07_coderEB_final.cha,28186,27706530_27707770,"%com:	begin personal information: family medical
"
45_07_coderEB_final.cha,28209,27735760_27741280,"%xcom:	end personal information: family medical
"
45_07_coderEB_final.cha,28223,27746680_27748690,"%com:	begin personal information: medical beliefs
"
45_07_coderEB_final.cha,28295,27791440_27798370,"%xcom:	end personal information: medical beliefs
"
45_07_coderEB_final.cha,28311,27803340_27804700,"%com:	begin personal information: last name
"
45_07_coderEB_final.cha,28316,27806770_27810090,"%com:	end personal information: last name
"
34_08_coderSM_final.cha,34223,27568320_27569120,"%com:	begin personal information: boy scout troup
"
34_08_coderSM_final.cha,34248,27579000_27581870,"%com:	end personal information: boy scout troup
"
34_07_newclan_merged.cha,45893,34032340_34033150,"%xcom:	personal information, phone number
"
34_07_newclan_merged.cha,45905,34037740_34038790,"%xcom:	end personal information
"
34_07_newclan_merged.cha,57833,43378700_43379510,"%xcom:	begin personal information: full name
"
34_07_newclan_merged.cha,57839,43380510_43381340,"%xcom:	end personal information: full name
"
21_09_coderHW_final.cha,28838,29307500_29308010,"%xcom:	personal information starts, phone number
"
21_09_coderHW_final.cha,28858,29316380_29317690,"%com:	personal information ends
"
21_07_newclan_merged.cha,4670,2698100_2699220,"%xcom:	begin personal information: full name
"
21_07_newclan_merged.cha,4680,2704590_2705640,"%xcom:	end personal information: full name
"
21_07_newclan_merged.cha,8689,4799820_4800820,"%xcom:	begin personal information: last name
"
21_07_newclan_merged.cha,8695,4802720_4803620,"%xcom:	end personal information: last name
"
21_07_newclan_merged.cha,22436,16379610_16385740,"%xcom:	begin personal information: full name
"
21_07_newclan_merged.cha,22442,16386740_16390290,"%xcom:	end personal information: full name
"
21_07_newclan_merged.cha,22662,16554250_16555310,"%xcom:	begin personal information: full name
"
21_07_newclan_merged.cha,22669,16556670_16560270,"%xcom:	end personal information: full name
"
21_07_newclan_merged.cha,46035,33028600_33029620,"%xcom:	personal information: adult content
"
21_07_newclan_merged.cha,46043,33031940_33033130,"%xcom:	end personal information
"
21_07_newclan_merged.cha,50325,38561160_38561990,"%xcom:	begin personal information: full name
"
21_07_newclan_merged.cha,50333,38564850_38565480,"%xcom:	end personal information: full name
"
21_13_coderJH_final.cha,41040,31169160_31170010,"%xcom:	begin personal information: phone number
"
21_13_coderJH_final.cha,41045,31172190_31173270,"%xcom:	end personal information
"
21_13_coderJH_final.cha,41051,31173270_31177400,"%xcom:	begin personal information: phone number
"
21_13_coderJH_final.cha,41067,31181750_31183150,"%xcom:	end personal information
"
21_13_coderJH_final.cha,41256,31265500_31266320,"%xcom:	begin personal information: credit card information
"
21_13_coderJH_final.cha,41298,31284890_31286220,"%xcom:	end personal information
"
21_10_coderHW_final.cha,8777,5208950_5216360,"%xcom:	begin personal information: address
"
21_10_coderHW_final.cha,8784,5219330_5220460,"%com:	end personal information
"
21_10_coderHW_final.cha,8826,5249620_5250920,"%com:	begin personal information: address
"
21_10_coderHW_final.cha,8829,5250920_5252490,"%com:	end personal information
"
21_10_coderHW_final.cha,8871,5299380_5300680,"%xcom:	begin personal information: address
"
21_10_coderHW_final.cha,8877,5305210_5305920,"%xcom:	end personal information
"
21_10_coderHW_final.cha,30954,31540660_31544530,"%xcom:	begin personal information: address
"
21_10_coderHW_final.cha,30957,31544530_31545720,"%xcom:	end personal information: address
"
21_10_coderHW_final.cha,37589,37603140_37604030,"%com:	begin personal information: first and last name
"
21_10_coderHW_final.cha,37594,37605830_37606650,"%com:	end personal information: first and last name
"
21_10_coderHW_final.cha,38040,37911430_37912640,"%com:	begin personal information: license plate
"
21_10_coderHW_final.cha,38043,37912640_37913640,"%xcom:	end personal information: license plate
"
21_10_coderHW_final.cha,40264,39542760_39543980,"%com:	begin personal information: argument
"
21_10_coderHW_final.cha,40308,39561090_39570010,"%xcom:	end personal information: argument
"
21_06_newclan_merged.cha,28835,22054210_22055050,"%xcom:	begin personal information: car shop location, which is nearby
"
21_06_newclan_merged.cha,28851,22062030_22062830,"%xcom:	end personal info
"
21_06_newclan_merged.cha,30796,23584110_23585510,"%xcom:	begin personal information throughout this skipped region: GPS
"
21_06_newclan_merged.cha,32774,25807250_25809970,"%xcom:	end skip and personal information; mom is still on the phone, baby
"
21_06_newclan_merged.cha,35747,28043200_28048080,"%xcom:	begin personal information: within this skip, there is GPS
"
21_06_newclan_merged.cha,39061,32252130_32253180,"%xcom:	end personal information
"
21_06_newclan_merged.cha,39264,32369730_32371230,"%xcom:	begin skip; begin personal information: GPS
"
21_06_newclan_merged.cha,40584,33198430_33202250,"%xcom:	end personal information
"
21_06_newclan_merged.cha,56492,42763350_42764210,"%xcom:	begin personal information; full name
"
21_06_newclan_merged.cha,56504,42768840_42769790,"%xcom:	end personal information
"
21_06_newclan_merged.cha,56710,42873270_42874730,"%xcom:	begin personal information; child's address
"
21_06_newclan_merged.cha,56719,42877700_42878660,"%xcom:	end personal information
"
21_06_newclan_merged.cha,68396,51059130_51060240,"%xcom:	begin personal information: full names
"
21_06_newclan_merged.cha,68414,51067000_51068210,"%xcom:	end personal information
"
21_06_newclan_merged.cha,68416,51067000_51068210,"%xcom:	end personal information
"
21_06_newclan_merged.cha,68418,51067000_51068210,"%xcom:	end personal information
"
13_07_newclan_merged.cha,16612,20186560_20194060,"%xcom:	personal end
"
13_12_coderSM_final.cha,7645,6531280_6531910,"%xcom:	begin personal information: brother's school
"
13_12_coderSM_final.cha,7651,6531910_6540740,"%com:	end personal information: brother's school
"
13_12_coderSM_final.cha,10814,8499330_8500400,"%com:	begin personal information: medical
"
13_12_coderSM_final.cha,11137,8666480_8667470,"%com:	end personal information: medical
"
13_12_coderSM_final.cha,28432,26713090_26714010,"%com:	begin personal information: grandpa's job
"
13_12_coderSM_final.cha,28495,26758540_26761180,"%xcom:	end personal information: grandpa's job
"
13_10_coderSM_final.cha,12679,15275510_15277470,"%xcom:	begin personal information: school
"
13_10_coderSM_final.cha,12685,15280720_15282420,"%xcom:	end personal information: school
"
13_10_coderSM_final.cha,12704,15288450_15289250,"%com:	begin personal information: school
"
13_10_coderSM_final.cha,12714,15292630_15293680,"%com:	end personal information: school
"
13_10_coderSM_final.cha,21216,32925500_32928690,"%com:	begin personal information: directions
"
13_10_coderSM_final.cha,21278,32962390_32963390,"%xcom:	end personal information: directions
"
13_10_coderSM_final.cha,24305,35357720_35359960,"%com:	begin personal information: full name and general address
"
13_10_coderSM_final.cha,24350,35385630_35386430,"%com:	end personal information: full name and general address
"
38_07_newclan_merged.cha,25100,19109830_19184480,"%xcom:	neighbors come over, personal information (did not consent)
"
38_07_newclan_merged.cha,26575,20264700_20269060,"%xcom:	end personal information
"
38_07_newclan_merged.cha,32418,23530920_23531720,"%xcom:	personal information, full names
"
38_07_newclan_merged.cha,32508,23576030_23580450,"%xcom:	end personal information
"
38_07_newclan_merged.cha,61599,42561280_42562280,"%xcom:	begin personal information: full name
"
38_07_newclan_merged.cha,61605,42562280_42571610,"%xcom:	end personal information: full name
"
38_11_coderSM_final.cha,20855,13019420_13020950,"%xcom:	begin personal information: medical
"
38_11_coderSM_final.cha,20868,13025730_13027840,"%xcom:	end personal information: medical
"
38_11_coderSM_final.cha,65132,45830870_45831230,"%xcom:	begin personal information: first and last name
"
38_11_coderSM_final.cha,65139,45834090_45835040,"%xcom:	end personal information: first and last name
"
38_11_coderSM_final.cha,65765,46126770_46128010,"%xcom:	begin personal information: first and last name
"
38_11_coderSM_final.cha,65770,46130010_46133410,"%xcom:	end personal information: first and last name
"
38_11_coderSM_final.cha,65788,46138830_46139670,"%xcom:	begin personal information: first and last name
"
38_11_coderSM_final.cha,65791,46139670_46141930,"%xcom:	endpersonal information: first and last name
"
38_06_newclan_merged.cha,20858,11734750_11735780,"%xcom:	personal information [audio]: MOT starts crying
"
38_06_newclan_merged.cha,21002,11883500_11884510,"%xcom:	personal information [audio]: end
"
38_06_newclan_merged.cha,23985,14418860_14419700,"%xcom:	personal information [audio]: medical information
"
38_06_newclan_merged.cha,24144,14615890_14616940,"%xcom:	personal information [audio]: end
"
38_06_newclan_merged.cha,53168,34324490_34326280,"%xcom:	begin skip: baby still asleep; section may contain some personal
"
38_06_newclan_merged.cha,55208,35940090_35941000,"%xcom:	end skip: baby wakes up; section may contain some personal medical
"
38_06_newclan_merged.cha,55639,36241950_36243190,"%xcom:	begin personal information: medical
"
38_06_newclan_merged.cha,55664,36252230_36254530,"%xcom:	end personal information: medical
"
38_06_newclan_merged.cha,62747,40382340_40383340,"%xcom:	begin personal information: full name
"
38_06_newclan_merged.cha,62751,40383340_40384350,"%xcom:	end personal information: full name
"
38_06_newclan_merged.cha,64396,42002410_42003760,"%xcom:	begin personal information: last name
"
38_06_newclan_merged.cha,64402,42003760_42012830,"%xcom:	end personal information: last name
"
38_06_newclan_merged.cha,64534,42121520_42127940,"%xcom:	begin personal information: full name
"
38_06_newclan_merged.cha,64539,42137920_42139310,"%xcom:	end personal information: full name
"
38_06_newclan_merged.cha,64704,42283680_42288490,"%xcom:	begin personal information: full name and work
"
38_06_newclan_merged.cha,64717,42296400_42301060,"%xcom:	end personal information: full name and work
"
38_06_newclan_merged.cha,64736,42312840_42315200,"%xcom:	begin personal information: full name
"
38_06_newclan_merged.cha,64751,42325530_42329650,"%xcom:	end personal information: full name
"
38_06_newclan_merged.cha,65495,43441080_43451430,"%xcom:	begin personal information: medical
"
38_06_newclan_merged.cha,65498,43451430_43452300,"%xcom:	end personal information: medical
"
38_06_newclan_merged.cha,65509,43507350_43508670,"%xcom:	begin personal information: job
"
38_06_newclan_merged.cha,65524,43519640_43537600,"%xcom:	end personal information: job
"
38_06_newclan_merged.cha,65609,43630530_43631690,"%xcom:	begin personal information: job
"
38_06_newclan_merged.cha,65702,43901300_43933420,"%xcom:	end personal information: job
"
38_06_newclan_merged.cha,67846,45356670_45357930,"%xcom:	begin skip: baby asleep; may contain borderline personal information
"
38_06_newclan_merged.cha,68081,45539940_45542460,"%xcom:	end skip: baby asleep; may contain some borderline personal information
"
38_10_coderSA_final.cha,1188,595680_596280,"%xcom:	personal information: full name
"
38_10_coderSA_final.cha,1195,598970_600160,"%com:	end personal information
"
38_08_coderJH_final.cha,5387,2757360_2761930,"%xcom:	begin personal information: full name
"
38_08_coderJH_final.cha,5397,2763530_2765140,"%xcom:	end personal information
"
44_06_coderSA_final.cha,21892,28413250_28416450,"%xcom:	personal information start: full name of person
"
44_06_coderSA_final.cha,21906,28421040_28429880,"%com:	end personal information
"
35_11_coderJS_final.cha,24041,22098930_22099730,"%xcom:	begin personal information: bathroom
"
35_11_coderJS_final.cha,24080,22124200_22130160,"%xcom:	end personal information
"
35_08_coderJH_final.cha,14283,9263630_9264630,"%xcom:	begin personal information: medical information
"
35_08_coderJH_final.cha,14289,9287940_9291070,"%xcom:	end personal information
"
32_11_coderSM_final.cha,46325,44901780_44904610,"%xcom:	begin personal information: first and last name
"
32_11_coderSM_final.cha,46336,44909700_44910870,"%xcom:	end personal information: first and last name
"
32_11_coderSM_final.cha,52269,48035340_48036650,"%xcom:	begin personal information: death in the area
"
32_11_coderSM_final.cha,52277,48040990_48042330,"%xcom:	end personal information: death in the area
"
32_11_coderSM_final.cha,52364,48082360_48083320,"%xcom:	begin personal information: address
"
32_11_coderSM_final.cha,52371,48084410_48086750,"%xcom:	end personal information: address
"
32_13_coderJS_final.cha,32756,32657610_32661700,"%com:	google search attempted, but might be a name for a personal
"
32_06_newclan_merged.cha,20615,13726540_13728510,"%xcom:	begin personal information: last name
"
32_06_newclan_merged.cha,20618,13728510_13731710,"%xcom:	end personal information
"
32_06_newclan_merged.cha,49837,39333950_39334830,"%xcom:	begin personal info: full name
"
32_06_newclan_merged.cha,49840,39334830_39337660,"%xcom:	end personal info: full name
"
32_06_newclan_merged.cha,50079,39472370_39473370,"%xcom:	begin personal info
"
32_06_newclan_merged.cha,50083,39473370_39475530,"%xcom:	end personal info
"
32_06_newclan_merged.cha,50266,39567090_39567900,"%xcom:	begin personal info
"
32_06_newclan_merged.cha,50269,39567900_39571130,"%xcom:	end personal info
"
32_06_newclan_merged.cha,51171,40077030_40077830,"%xcom:	begin personal info
"
32_06_newclan_merged.cha,51174,40077830_40078890,"%xcom:	end personal info
"
32_06_newclan_merged.cha,51216,40096700_40097500,"%xcom:	begin personal info
"
32_06_newclan_merged.cha,51219,40097500_40098590,"%xcom:	end personal info
"
32_07_newclan_merged.cha,35969,37344020_37344820,"%xcom:	begin personal info: family medical history
"
32_07_newclan_merged.cha,36001,37360830_37361630,"%xcom:	end personal info
"
32_07_newclan_merged.cha,37366,38116700_38117700,"%xcom:	begin personal info: full name
"
32_07_newclan_merged.cha,37369,38117700_38119070,"%xcom:	end personal info: full name
"
32_07_newclan_merged.cha,39206,39266160_39267330,"%xcom:	begin personal info: grandparents are not consented,
"
32_07_newclan_merged.cha,44321,42698150_42699020,"%xcom:	personal info: cellphone passcode
"
32_07_newclan_merged.cha,44324,42699020_42700970,"%xcom:	end personal info: cellphone passcode
"
04_06_newclan_merged.cha,3493,2024210_2026630,"%xcom:	personal, kids are telling about themselves and activities
"
04_06_newclan_merged.cha,4040,2322580_2323690,"%xcom:	personal info from neighbor daughter
"
04_06_newclan_merged.cha,15680,16331600_16332850,"%xcom:	personal, say baby's full name
"
04_06_newclan_merged.cha,15692,16336640_16337950,"%xcom:	end personal
"
04_06_newclan_merged.cha,15792,16388660_16389570,"%xcom:	personal, name in line 8391
"
04_06_newclan_merged.cha,15805,16397900_16398900,"%xcom:	personal in line 8399
"
04_06_newclan_merged.cha,17318,17250960_17252220,"%xcom:	line 9167 has personal info
"
04_06_newclan_merged.cha,31201,27580200_27581610,"%xcom:	personal information
"
04_06_newclan_merged.cha,31216,27589170_27589970,"%xcom:	end personal info
"
04_06_newclan_merged.cha,48511,37371980_37373960,"%xcom:	personal info in phone call
"
04_06_newclan_merged.cha,48843,37562580_37563950,"%xcom:	end personal and phone call
"
04_06_newclan_merged.cha,50639,38519400_38520340,"%xcom:	personal information about others
"
04_06_newclan_merged.cha,52108,39343060_39344920,"%xcom:	end personal info
"
04_07_newclan_merged.cha,2975,4181930_4183360,"%xcom:	personal information
"
04_07_newclan_merged.cha,2981,4183360_4189630,"%xcom:	end personal information
"
04_07_newclan_merged.cha,3162,4297690_4298490,"%xcom:	personal information
"
04_07_newclan_merged.cha,3168,4298490_4302280,"%xcom:	end personal information
"
04_07_newclan_merged.cha,15321,11489830_11490350,"%xcom:	beign personal information
"
04_07_newclan_merged.cha,15327,11491380_11492180,"%xcom:	end personal information
"
04_07_newclan_merged.cha,16271,11991360_11991960,"%xcom:	begin personal information
"
04_07_newclan_merged.cha,16277,11995380_11996180,"%xcom:	end personal information
"
04_07_newclan_merged.cha,16291,12003210_12004280,"%xcom:	begin personal information
"
04_07_newclan_merged.cha,16295,12004280_12007550,"%xcom:	end personal information
"
04_07_newclan_merged.cha,22869,21484130_21484950,"%xcom:	begin personal information:discipline
"
04_07_newclan_merged.cha,22877,21488530_21489490,"%xcom:	end personal information: discipline
"
04_07_newclan_merged.cha,25697,23618500_23622300,"%xcom:	begin personal information
"
04_07_newclan_merged.cha,25903,23732920_23736750,"%xcom:	end personal information
"
04_07_newclan_merged.cha,27066,24505840_24508780,"%xcom:	end personal information: conversation with friend
"
04_07_newclan_merged.cha,27069,24508780_24509800,"%xcom:	begin personal information: phone number
"
04_07_newclan_merged.cha,27089,24517410_24518210,"%xcom:	end personal information: phone number
"
04_07_newclan_merged.cha,27094,24518210_24520450,"%xcom:	begin personal information: conversation with friend
"
04_07_newclan_merged.cha,27152,24548850_24550950,"%xcom:	end personal information: conversation with friend
"
04_07_newclan_merged.cha,27156,24550950_24552130,"%xcom:	begin personal information: social security number
"
04_07_newclan_merged.cha,27172,24557650_24559360,"%xcom:	end personal information: social security number
"
04_07_newclan_merged.cha,27547,24761530_24763640,"%xcom:	begin personal information: a first and last name
"
04_07_newclan_merged.cha,27568,24770310_24771480,"%xcom:	end personal information: a first and last name
"
04_07_newclan_merged.cha,27709,24850570_24851640,"%xcom:	begin personal information: discussing pregnancies
"
04_07_newclan_merged.cha,27727,24859300_24861930,"%xcom:	end personal information: discussing pregnancies
"
04_07_newclan_merged.cha,27749,24870220_24872740,"%xcom:	begin personal information: discussing surgery
"
04_07_newclan_merged.cha,27869,24937320_24938130,"%xcom:	end personal information: discussing surgery and account information
"
04_07_newclan_merged.cha,28070,25045000_25046220,"%xcom:	begin personal information: account information
"
04_07_newclan_merged.cha,28115,25070310_25071110,"%xcom:	end personal information: account information
"
04_07_newclan_merged.cha,28205,25131900_25133560,"%xcom:	begin personal information: account information
"
04_07_newclan_merged.cha,28492,25301270_25302170,"%xcom:	end personal information: account information
"
04_07_newclan_merged.cha,28553,25333960_25334830,"%xcom:	begin personal information: names
"
04_07_newclan_merged.cha,28565,25339220_25341170,"%xcom:	end personal information: names
"
04_07_newclan_merged.cha,28959,25572440_25573720,"%xcom:	begin personal information: account information
"
04_07_newclan_merged.cha,29073,25624610_25626560,"%xcom:	end personal information: account information
"
04_07_newclan_merged.cha,30298,26350540_26351760,"%xcom:	begin personal information: workplace
"
04_07_newclan_merged.cha,30310,26356620_26357420,"%xcom:	end personal information: workplace
"
04_07_newclan_merged.cha,30675,26692290_26693090,"%xcom:	personal information: text message
"
04_07_newclan_merged.cha,30717,26717710_26718730,"%xcom:	end personal information: text message
"
04_07_newclan_merged.cha,32905,29335960_29339240,"%xcom:	begin personal information: text message
"
04_07_newclan_merged.cha,32942,29366470_29374330,"%xcom:	end personal information: text message
"
04_08_newclan_merged.cha,4871,2482830_2483660,"%xcom:	begin personal info: name
"
04_08_newclan_merged.cha,4875,2483660_2485760,"%xcom:	end personal info
"
04_08_newclan_merged.cha,24881,18316540_18316630,"%xcom:	end personal info
"
04_08_newclan_merged.cha,25887,19031390_19033450,"%xcom:	begin personal info: medical issue
"
04_08_newclan_merged.cha,26165,19223850_19226980,"%xcom:	end personal info
"
04_08_newclan_merged.cha,42200,29484660_29485460,"%xcom:	personal info start: name
"
04_08_newclan_merged.cha,42203,29485460_29486840,"%xcom:	personal info end
"
04_08_newclan_merged.cha,63479,43903590_43904390,"%xcom:	begin personal info: name
"
04_08_newclan_merged.cha,63485,43905650_43906450,"%xcom:	end personal info
"
04_10_newclan_merged.cha,53359,43180680_43181680,"%xcom:	begin personal information: full name
"
04_10_newclan_merged.cha,53363,43181680_43183230,"%xcom:	end personal information
"
04_10_newclan_merged.cha,53609,43295490_43297320,"%xcom:	begin personal information: last name
"
04_10_newclan_merged.cha,53623,43302950_43304100,"%xcom:	end personal information
"
04_10_newclan_merged.cha,54019,43505300_43506090,"%xcom:	begin personal information: llibrary name
"
04_10_newclan_merged.cha,54029,43510520_43510930,"%xcom:	end personal information
"
04_13_coderJH_final.cha,983,554100_555100,"%xcom:	begin personal information: address
"
04_13_coderJH_final.cha,989,560580_561790,"%xcom:	end personal information
"
04_13_coderJH_final.cha,11302,6428380_6428900,"%xcom:	begin personal information: full name
"
04_13_coderJH_final.cha,11312,6430870_6432790,"%xcom:	end personal information
"
04_12_coderSA_final.cha,3796,1903460_1904260,"%com:	personal information start: full name of friend
"
04_12_coderSA_final.cha,3802,1906430_1908030,"%com:	end personal information
"
04_16_coderHW_final.cha,27371,22371750_22372180,"%xcom:	begin personal information: full name
"
04_16_coderHW_final.cha,27379,22375340_22376910,"%xcom:	end personal information
"
04_16_coderHW_final.cha,45988,36474940_36476110,"%com:	begin personal information: full name
"
04_16_coderHW_final.cha,46004,36482600_36483600,"%xcom:	end personal information
"
04_11_newclan_merged.cha,36074,27911420_27913530,"%xcom:	begin personal information: last name
"
04_11_newclan_merged.cha,36077,27913530_27916080,"%xcom:	end personal information: last name
"
04_11_newclan_merged.cha,38837,29399340_29400340,"%xcom:	end personal information: no consent from neighbor
